,name,text
51,HiHero 415  440 Watt High Efficiency Heterojunction Cell Technology  420W,name: HiHero 415  440 Watt High Efficiency Heterojunction Cell Technology  420W; Manufacturer (Brand): Canadian Solar; Cell Type: HJT cells; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Commercial; minimum wattage: 420.0; weight: 10.43; product url: [HiHero. 415 - 440 Watt. High Efficiency Heterojunction Cell Technology.  (420W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hihero-415-440-watt-high-efficiency-heterojunction-cell-technology-420w-)
52,HiMO 4m  365  385 Watt 375W,name: HiMO 4m  365  385 Watt 375W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 1755 x 1038 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 375.0; weight: 19.5; product url: [Hi-MO 4m - 365 - 385 Watt (375W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-4m-365-385-watt-375w-)
53,DEEP BLUE 30  JAM54S30   395  420 Watt 410W,name: DEEP BLUE 30  JAM54S30   395  420 Watt 410W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Residential; minimum wattage: 410.0; weight: 21.5; product url: [DEEP BLUE 3.0 - JAM54S30  - 395 - 420 Watt (410W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-395-420-watt-410w-)
54,Duomax BIFACIAL DUAL GLASS 72LAYOUT MODULE  350  370 Watt 350W,name: Duomax BIFACIAL DUAL GLASS 72LAYOUT MODULE  350  370 Watt 350W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 2000 x 1000 x 25mm; Number of cells: 72.0; Application: Residential; minimum wattage: 350.0; weight: 31.0; product url: [Duomax BIFACIAL DUAL GLASS 72-LAYOUT MODULE - 350 - 370 Watt (350W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-72-layout-module-350-370-watt-350w-)
55,Tiger Neo Ntype 72HL49V 565585 Watt Mono Facial Module NType 570W,name: Tiger Neo Ntype 72HL49V 565585 Watt Mono Facial Module NType 570W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 2278 x 1134 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 570.0; weight: 12.7; product url: [Tiger Neo N-type 72HL4-9V. 565-585 Watt. Mono Facial Module. N-Type. (570W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-72hl4-9v-565-585-watt-mono-facial-module-n-type-570w-)
56,Polycrystalline high power solar modules  PENTA+   275  290 Watt 275W,name: Polycrystalline high power solar modules  PENTA+   275  290 Watt 275W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline PERC; Cell Dimensions: 1654 x 989 x 40mm; Number of cells: 60.0; Application: Residential; minimum wattage: 275.0; weight: 18.2; product url: [Polycrystalline high power solar modules - PENTA+ -  275 - 290 Watt (275W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-polycrystalline-high-power-solar-modules-penta-275-290-watt-275w-)
57,Vertex BACKSHEET MONOCRYSTALLINE MODULE   380  405 Watt 400W,name: Vertex BACKSHEET MONOCRYSTALLINE MODULE   380  405 Watt 400W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 1754 x 1096 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 400.0; weight: 21.0; product url: [Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (400W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-405-watt-400w-)
58,Mono 390W MBB HalfCell Module   365390 Watt 375W,name: Mono 390W MBB HalfCell Module   365390 Watt 375W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1769 x 1052 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 375.0; weight: 20.5; product url: [Mono 390W MBB Half-Cell Module  - 365-390 Watt (375W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-390w-mbb-half-cell-module-365-390-watt-375w-)
59,BiHiKu6 520  550 Watt Bifacial Monocrystalline PERC  530W,name: BiHiKu6 520  550 Watt Bifacial Monocrystalline PERC  530W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2266 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 530.0; weight: 14.56; product url: [BiHiKu6. 520 - 550 Watt. Bifacial Monocrystalline PERC.  (530W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku6-520-550-watt-bifacial-monocrystalline-perc-530w-)
60,Deep Blue 40  JAM54D40  410  435 Watt 425W,name: Deep Blue 40  JAM54D40  410  435 Watt 425W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Commercial; minimum wattage: 425.0; weight: 21.5; product url: [Deep Blue 4.0 - JAM54D40 - 410 - 435 Watt (425W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-4-0-jam54d40-410-435-watt-425w-)
61,Tallmax FRAMED 144 HALFCELL MODULE  380  410 Watt 410W,name: Tallmax FRAMED 144 HALFCELL MODULE  380  410 Watt 410W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline PERC; Cell Dimensions: 2015 x 996 x 35mm; Number of cells: 144.0; Application: Residential; minimum wattage: 410.0; weight: 22.0; product url: [Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (410W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-framed-144-half-cell-module-380-410-watt-410w-)
62,MULTIBUSBAR 120 HALFCELL BOB MODULE 310335 Watt 325W,name: MULTIBUSBAR 120 HALFCELL BOB MODULE 310335 Watt 325W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 1690 x 996 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 325.0; weight: 18.0; product url: [MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (325W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-multi-busbar-120-half-cell-bob-module-310-335-watt-325w-)
63,HiMO 4m  355  375 Watt 375W,name: HiMO 4m  355  375 Watt 375W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 1755 x 1038 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 375.0; weight: 19.5; product url: [Hi-MO 4m - 355 - 375 Watt (375W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-4m-355-375-watt-375w-)
64,Tallmax FRAMED 144 HALFCELL MODULE  380  410 Watt 405W,name: Tallmax FRAMED 144 HALFCELL MODULE  380  410 Watt 405W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline PERC; Cell Dimensions: 2015 x 996 x 35mm; Number of cells: 144.0; Application: Residential; minimum wattage: 405.0; weight: 22.0; product url: [Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (405W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-framed-144-half-cell-module-380-410-watt-405w-)
65,LG NeON H+ Black  132 Cell  Monocrystalline  405 405W,name: LG NeON H+ Black  132 Cell  Monocrystalline  405 405W; Manufacturer (Brand): LG Solar; Cell Type: Monocrystalline; Cell Dimensions: 1880 x 1042 x 40mm; Number of cells: 132.0; Application: Residential; minimum wattage: 405.0; weight: 19.7; product url: [LG NeON H+ Black - 132 Cell - Monocrystalline - 405 (405W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-h-black-132-cell-monocrystalline-405-405w-)
66,Mono 420W MBB Bifacial Monocrystalline PERC  400  420 Watt 400W,name: Mono 420W MBB Bifacial Monocrystalline PERC  400  420 Watt 400W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 2037 x 1005 x 30mm; Number of cells: 144.0; Application: Residential; minimum wattage: 400.0; weight: 25.0; product url: [Mono 420W MBB Bifacial Monocrystalline PERC - 400 - 420 Watt (400W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-420w-mbb-bifacial-monocrystalline-perc-400-420-watt-400w-)
67,Eagle 72HM G2 395415 Watt Monocrystalline PERC Half Cell Module 395W,name: Eagle 72HM G2 395415 Watt Monocrystalline PERC Half Cell Module 395W; Manufacturer (Brand): Jinko Solar; Cell Type: Monocrystalline PERC; Cell Dimensions: 2008 x 1002 x 40mm; Number of cells: 144.0; Application: Residential; minimum wattage: 395.0; weight: 10.21; product url: [Eagle 72HM G2. 395-415 Watt. Monocrystalline PERC Half Cell Module. (395W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-eagle-72hm-g2-395-415-watt-monocrystalline-perc-half-cell-module-395w-)
68,Eagle 78TR G4b 445465 Watt Tiling Ribbon Bifacial Module  460W,name: Eagle 78TR G4b 445465 Watt Tiling Ribbon Bifacial Module  460W; Manufacturer (Brand): Jinko Solar; Cell Type: Tiling Ribbon Bifacial Module; Cell Dimensions: 2205 x 1032 x 40mm; Number of cells: 156.0; Application: Commercial; minimum wattage: 460.0; weight: 12.02; product url: [Eagle 78TR G4b. 445-465 Watt. Tiling Ribbon Bifacial Module.  (460W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-eagle-78tr-g4b-445-465-watt-tiling-ribbon-bifacial-module-460w-)
69,Duomax BIFACIAL DUAL GLASS 72LAYOUT MODULE  350  370 Watt 365W Frameless,name: Duomax BIFACIAL DUAL GLASS 72LAYOUT MODULE  350  370 Watt 365W Frameless; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 1978 x 992 x 6mm; Number of cells: 72.0; Application: Residential; minimum wattage: 365.0; weight: 28.0; product url: [Duomax BIFACIAL DUAL GLASS 72-LAYOUT MODULE - 350 - 370 Watt (365W) Frameless](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-72-layout-module-350-370-watt-365w-frameless)
70,Duomax BIFACIAL DUAL GLASS 72LAYOUT MODULE  350  370 Watt 370W Frameless,name: Duomax BIFACIAL DUAL GLASS 72LAYOUT MODULE  350  370 Watt 370W Frameless; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 1978 x 992 x 6mm; Number of cells: 72.0; Application: Residential; minimum wattage: 370.0; weight: 28.0; product url: [Duomax BIFACIAL DUAL GLASS 72-LAYOUT MODULE - 350 - 370 Watt (370W) Frameless](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-72-layout-module-350-370-watt-370w-frameless)
71,BiHiKu 435  460 Watt High Power Bifacial Monocrystalline PERC  445W,name: BiHiKu 435  460 Watt High Power Bifacial Monocrystalline PERC  445W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2132 x 1048 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 445.0; weight: 10.43; product url: [BiHiKu. 435 - 460 Watt. High Power Bifacial Monocrystalline PERC.  (445W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku-435-460-watt-high-power-bifacial-monocrystalline-perc-445w-)
72,Tiger NType 60TR 355375 Watt MonoFacial All Black 360W,name: Tiger NType 60TR 355375 Watt MonoFacial All Black 360W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 1692 x 1029 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 360.0; weight: 8.62; product url: [Tiger N-Type 60TR. 355-375 Watt. Mono-Facial. All Black. (360W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-n-type-60tr-355-375-watt-mono-facial-all-black-360w-)
73,LG NeON 2 Black 60 Cell  Monocrystalline  320  350 340W,name: LG NeON 2 Black 60 Cell  Monocrystalline  320  350 340W; Manufacturer (Brand): LG Solar; Cell Type: Monocrystalline; Cell Dimensions: 1686 x 1016 x 40mm; Number of cells: 60.0; Application: Residential; minimum wattage: 340.0; weight: 17.1; product url: [LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (340W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-2-black-60-cell-monocrystalline-320-350-340w-)
74,Cheetah HC 60M 325345 Watt Monocrystalline PERC Half Cell Model 325W,name: Cheetah HC 60M 325345 Watt Monocrystalline PERC Half Cell Model 325W; Manufacturer (Brand): Jinko Solar; Cell Type: Monocrystalline PERC; Cell Dimensions: 1684 x 1002 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 325.0; weight: 8.39; product url: [Cheetah HC 60M. 325-345 Watt. Monocrystalline PERC Half Cell Model (325W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-cheetah-hc-60m-325-345-watt-monocrystalline-perc-half-cell-model-325w-)
75,Series 7 TR1 505  540 Watt 530W,name: Series 7 TR1 505  540 Watt 530W; Manufacturer (Brand): First Solar; Cell Type: Thin-film; Cell Dimensions: 2300 x 1215 x nanmm; Number of cells: 268.0; Application: Commercial; minimum wattage: 530.0; weight: 39.7; product url: [Series 7 TR1- 505 - 540 Watt (530W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-series-7-tr1-505-540-watt-530w-)
76,Mono 390W MBB HalfCell Module   365390 Watt 380W,name: Mono 390W MBB HalfCell Module   365390 Watt 380W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1769 x 1052 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 380.0; weight: 20.5; product url: [Mono 390W MBB Half-Cell Module  - 365-390 Watt (380W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-390w-mbb-half-cell-module-365-390-watt-380w-)
77,HiMO 4m  445  465 Watt 450W,name: HiMO 4m  445  465 Watt 450W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 2094 x 1038 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 450.0; weight: 24.3; product url: [Hi-MO 4m - 445 - 465 Watt (450W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-4m-445-465-watt-450w-)
78,HiMO 5  400  420 Watt 420W,name: HiMO 5  400  420 Watt 420W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Commercial; minimum wattage: 420.0; weight: 20.8; product url: [Hi-MO 5 - 400 - 420 Watt (420W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-5-400-420-watt-420w-)
79,HiMO 5  530  550 Watt 535W,name: HiMO 5  530  550 Watt 535W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 2256 x 1133 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 535.0; weight: 32.3; product url: [Hi-MO 5 - 530 - 550 Watt (535W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-5-530-550-watt-535w-)
80,Polycrystalline high power solar modules  PENTA+   275  290 Watt 290W,name: Polycrystalline high power solar modules  PENTA+   275  290 Watt 290W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline PERC; Cell Dimensions: 1654 x 989 x 40mm; Number of cells: 60.0; Application: Residential; minimum wattage: 290.0; weight: 18.2; product url: [Polycrystalline high power solar modules - PENTA+ -  275 - 290 Watt (290W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-polycrystalline-high-power-solar-modules-penta-275-290-watt-290w-)
81,Tiger Pro 72HC 540560 Watt MonoFacial Module 540W,name: Tiger Pro 72HC 540560 Watt MonoFacial Module 540W; Manufacturer (Brand): Jinko Solar; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 540.0; weight: 12.7; product url: [Tiger Pro 72HC. 540-560 Watt. Mono-Facial Module. (540W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-pro-72hc-540-560-watt-mono-facial-module-540w-)
82,Monocrystalline PV Module  Astro 5s 395  410 Watt 405W,name: Monocrystalline PV Module  Astro 5s 395  410 Watt 405W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1708 x 1133 x 30mm; Number of cells: nan; Application: Residential; minimum wattage: 405.0; weight: 21.5; product url: [Monocrystalline PV Module - Astro 5s -395 - 410 Watt (405W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-astro-5s-395-410-watt-405w-)
83,LG NeON 2 60 Cell  Monocrystalline  340  370  350W,name: LG NeON 2 60 Cell  Monocrystalline  340  370  350W; Manufacturer (Brand): LG Solar; Cell Type: Monocrystalline; Cell Dimensions: 1686 x 1016 x 40mm; Number of cells: 60.0; Application: Residential; minimum wattage: 350.0; weight: 17.1; product url: [LG NeON 2 60 Cell - Monocrystalline - 340 - 370  (350W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-2-60-cell-monocrystalline-340-370-350w-)
84,Tiger Neo Ntype 78HL4BDV 605625 Watt Bifacial Module with Dual Glass NType 625W,name: Tiger Neo Ntype 78HL4BDV 605625 Watt Bifacial Module with Dual Glass NType 625W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 2465 x 1134 x 30mm; Number of cells: 156.0; Application: Commercial; minimum wattage: 625.0; weight: 34.6; product url: [Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (625W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-78hl4-bdv-605-625-watt-bifacial-module-with-dual-glass-n-type-625w-)
85,Tiger Neo Ntype 78HL4BDV 605625 Watt Bifacial Module with Dual Glass NType 620W,name: Tiger Neo Ntype 78HL4BDV 605625 Watt Bifacial Module with Dual Glass NType 620W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 2465 x 1134 x 30mm; Number of cells: 156.0; Application: Commercial; minimum wattage: 620.0; weight: 34.6; product url: [Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (620W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-78hl4-bdv-605-625-watt-bifacial-module-with-dual-glass-n-type-620w-)
86,Tiger Neo Ntype 78HL4BDV 605625 Watt Bifacial Module with Dual Glass NType 610W,name: Tiger Neo Ntype 78HL4BDV 605625 Watt Bifacial Module with Dual Glass NType 610W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 2465 x 1134 x 30mm; Number of cells: 156.0; Application: Commercial; minimum wattage: 610.0; weight: 34.6; product url: [Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (610W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-78hl4-bdv-605-625-watt-bifacial-module-with-dual-glass-n-type-610w-)
